Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
952781,0ICICIHF18A,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000,INE071G08650,Other Financial Services,Debentures and Bonds
952782,886KMPL17A,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916DA7IZ4,Other Financial Services,Debentures and Bonds
952784,RCL18SEP15,Reliance Capital Ltd,Active,F ,100000,INE013A07P44,Finance (including NBFCs),Debentures and Bonds
952785,RCL18SEP15A,Reliance Capital Ltd,Active,F ,100000,INE013A07P51,Finance (including NBFCs),Debentures and Bonds
952786,5SVL20,SVL Ltd,Active,F ,1000000,INE227R07012,Sp.Consumer Services,Debentures and Bonds
952787,860HDFC18,Housing Development Finance CorpLt,Active,F ,10000000,INE001A07OB6,Housing Finance ,Debentures and Bonds
952789,975ECL25A,ECL Finance Ltd,Active,F ,100000,INE804I07E00,Electric Utilities,Debentures and Bonds
952790,120132JFS21,Janalakshmi Financial Services Ltd,Active,F ,10000000,INE953L07255,Financial Institutions,Debentures and Bonds
952791,711NHAI25,National Highways Authority Of India,Active,F ,1000000,INE906B07EE9,Roads &amp; Highways,Debentures and Bonds
952792,880BFL20X,Bajaj Finance Ltd,Active,F ,1000000,INE296A07HZ5,Finance (including NBFCs),Debentures and Bonds
952793,728NHAI30,National Highways Authority Of India,Active,F ,1000000,INE906B07EF6,Roads &amp; Highways,Debentures and Bonds
952794,1275FFSPL17,Future Financial Servicess Pvt Ltd,Active,F ,1000000,INE801M07064,Finance (including NBFCs),Debentures and Bonds
952795,970PCL18,Prism Cement Ltd,Active,F ,1000000,INE010A08040,Cement &amp; Cement Products,Debentures and Bonds
952797,0RHPL19A,Rajesh Housing Pvt Ltd,Active,F ,1000000,INE242T07025,Realty,Debentures and Bonds
952798,12SOBHA18,Sobha Ltd,Active,F ,100000,INE671H07210,Realty,Debentures and Bonds
952799,12SOBHA17,Sobha Ltd,Active,F ,100000,INE671H07202,Realty,Debentures and Bonds
952800,1270AMPL17,Annapurna Microfinance Pvt Ltd,Active,F ,416667,INE515Q07145,Finance (including NBFCs),Debentures and Bonds
952801,2130RVV19,Real Value Ventures Pvt Ltd,Active,F ,1000000,INE511T07015,Realty,Debentures and Bonds
952802,AUFI22SEP15,AU Financiers (India) Ltd,Active,F ,1000000,INE949L07394,Finance (including NBFCs),Debentures and Bonds
952803,1195UBI0915,United Bank of India,Active,F ,1000000,INE695A08014,Banks,Debentures and Bonds
952804,AUFL22SEP15,AU Financiers (India) Ltd,Active,F ,1000000,INE949L07402,Finance (including NBFCs),Debentures and Bonds
952806,RCL24SEP15A,Reliance Capital Ltd,Active,F ,100000,INE013A07P77,Finance (including NBFCs),Debentures and Bonds
952807,EFILI7L502A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CJ8,Other Financial Services,Debentures and Bonds
952808,EFILI7L502B,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CK6,Other Financial Services,Debentures and Bonds
952809,13IFAL17,Intrepid Finance And Leasing Pvt Ltd,Active,F ,333334,INE517Q07042,Financial Institutions,Debentures and Bonds
952810,1025SIBL25,South Indian Bank Ltd,Active,F ,1000000,INE683A08028,Banks,Debentures and Bonds
952811,1465SCNL18,SATIN CREDITCARE NETWORK Ltd,Active,F ,1000000,INE836B07196,Finance (including NBFCs),Debentures and Bonds
952813,2064JET20,Jet Airways (India) Ltd,Active,F ,1000000,INE802G08013,Airlines,Debentures and Bonds
952816,1585SMFL21,Suryoday Micro Finance Ltd  ,Active,F ,1000000,INE428Q08024,Finance (including NBFCs),Debentures and Bonds
952817,0RHPL19B,Rajesh Housing Pvt Ltd,Active,F ,1000000,INE242T07033,Realty,Debentures and Bonds
952819,1010STFCL23,Shriram Transport Finance Co Ltd,Active,F ,1000000,INE721A08CU2,Finance (including NBFCs),Debentures and Bonds
952820,1225AUFIL21,AU Financiers (India) Ltd,Active,F ,1000000,INE949L08145,Finance (including NBFCs),Debentures and Bonds
952821,1068RFL21,RELIGARE FINVEST Ltd,Active,F ,1000000,INE958G08AA3,Other Financial Services,Debentures and Bonds
952822,1030SREI21I,SREI Equipment Finance Ltd,Active,F ,1000000,INE881J08334,Financial Institutions,Debentures and Bonds
952823,1040SREI23B,SREI Equipment Finance Ltd,Active,F ,1000000,INE881J08342,Financial Institutions,Debentures and Bonds
952824,1050SREI25C,SREI Equipment Finance Ltd,Active,F ,1000000,INE881J08359,Financial Institutions,Debentures and Bonds
952825,886KMIL17,Kotak Mahindra Investments Ltd,Active,F ,1000000,INE975F07ER7,Other Financial Services,Debentures and Bonds
952828,ECLL6I501B,ECL Finance Ltd,Active,F ,100000,INE804I07E18,Electric Utilities,Debentures and Bonds
952829,850AXISB25,AXIS Bank Ltd,Active,F ,1000000,INE238A08377,Banks,Debentures and Bonds
952830,880ILFS17,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000,INE871D07OO9,Other Financial Services,Debentures and Bonds
952831,880ILFS20,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000,INE871D07OK7,Other Financial Services,Debentures and Bonds
952832,875ILFS25A,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000,INE871D07OL5,Other Financial Services,Debentures and Bonds
952833,880ILFS20A,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000,INE871D07OM3,Other Financial Services,Debentures and Bonds
952834,811RECL25,Rural Electrification Corporation Ltd,Active,F ,1000000,INE020B08963,Finance (including NBFCs),Debentures and Bonds
952835,131011SMF20,Suryoday Micro Finance Ltd  ,Active,F ,1000000,INE428Q07117,Finance (including NBFCs),Debentures and Bonds
952836,1415SCNL21,SATIN CREDITCARE NETWORK Ltd,Active,F ,100000,INE836B08053,Finance (including NBFCs),Debentures and Bonds
952837,12SOBHA19,Sobha Ltd,Active,F ,100000,INE671H07236,Realty,Debentures and Bonds
952838,EFILH8B501A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CL4,Other Financial Services,Debentures and Bonds
952839,12SOBHA17I,Sobha Ltd,Active,F ,100000,INE671H07228,Realty,Debentures and Bonds
952840,EFILH8B501B,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CM2,Other Financial Services,Debentures and Bonds
952841,EFILH8B501C,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CN0,Other Financial Services,Debentures and Bonds
952842,88303LTIF18,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000,INE691I07BZ3,Finance (including NBFCs),Debentures and Bonds
952843,88377LTIF18,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000,INE691I07CA4,Finance (including NBFCs),Debentures and Bonds
952844,1302IFAL17,Intrepid Finance And Leasing Pvt Ltd,Active,F ,333334,INE517Q07059,Financial Institutions,Debentures and Bonds
952845,865HDBFS18,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000,INE756I07670,Financial Institutions,Debentures and Bonds
952846,1150APL19,APL Apollo Tubes Ltd,Active,F ,1000000,INE702C07016,Iron &amp; Steel Products,Debentures and Bonds
952846,1150APL19,APL Apollo Tubes Ltd,Active,F ,1000000,INE702C07016,Iron &amp; Steel Products,Debentures and Bonds
952847,1060ECL25,ECL Finance Ltd,Active,F ,1000000,INE804I08676,Electric Utilities,Debentures and Bonds
952848,EFILE7L501A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CO8,Other Financial Services,Debentures and Bonds
952850,930CFSPL25,Credila Financial Services Pvt Ltd,Active,F ,1000000,INE539K08146,Financial Institutions,Debentures and Bonds
952851,868NEEPCO30,NORTH EASTERN ELECTRIC POWER CORPORATION LTD,Active,F ,1000000,INE636F07209,Electric Utilities,Debentures and Bonds
952852,1950CJDPL20,Century Joint Developments Pvt Ltd,Active,F ,10000000,INE050R07026,Realty,Debentures and Bonds
952854,945RHFL22,Reliance Home Finance Ltd,Active,F ,500000,INE217K08214,Housing Finance ,Debentures and Bonds
952855,875MMFSL25,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NN9,Finance (including NBFCs),Debentures and Bonds
952856,ECLI8C502C,ECL Finance Ltd,Active,F ,100000,INE804I07E26,Electric Utilities,Debentures and Bonds
952857,861MMFSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NO7,Finance (including NBFCs),Debentures and Bonds
952860,11APML20,Agarwal Packers and Movers Ltd,Active,F ,100000,INE518T08018,Sp.Consumer Services,Debentures and Bonds
952861,RCL5OCT15,Reliance Capital Ltd,Active,F ,100000,INE013A07P85,Finance (including NBFCs),Debentures and Bonds
952863,1210MFL,Magma Fincorp  Ltd,Active,F ,500000,INE511C08936,Finance (including NBFCs),Debentures and Bonds
952864,915RHFL25,Reliance Home Finance Ltd,Active,F ,500000,INE217K07430,Housing Finance ,Debentures and Bonds
952865,0001APES25,Agri Power and Engineering Solutions Pvt Ltd ,Active,F ,1000000,INE769R07013,Other Elect.Equip./ Prod.,Debentures and Bonds
952866,0RHPL19C,Rajesh Housing Pvt Ltd,Active,F ,1000000,INE242T07041,Realty,Debentures and Bonds
952867,1302SFPL17,Saija Finance Pvt Ltd,Active,F ,458334,INE637O07035,Finance (including NBFCs),Debentures and Bonds
952868,1302PFSPL17,Pahal Financial Services Pvt Ltd,Active,F ,1000000,INE514Q07031,Financial Institutions,Debentures and Bonds
952869,85941MMFSL,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NP4,Finance (including NBFCs),Debentures and Bonds
952870,941SIL20,Sintex Industries Ltd,Active,F ,1000000,INE429C07065,Plastic Products,Debentures and Bonds
952871,86200LTIF18,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000,INE691I07CB2,Finance (including NBFCs),Debentures and Bonds
952872,86200LTIF20,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000,INE691I07CC0,Finance (including NBFCs),Debentures and Bonds
952873,85KMPL17,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916DA7JB3,Other Financial Services,Debentures and Bonds
952874,EFILE7J502A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CR1,Other Financial Services,Debentures and Bonds
952875,EFILE7J502B,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CS9,Other Financial Services,Debentures and Bonds
952876,EFILE7J502C,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CT7,Other Financial Services,Debentures and Bonds
952877,0SHFL18,Shriram Housing Finance Ltd,Active,F ,1000000,INE432R07091,Housing Finance ,Debentures and Bonds
952879,1025FEL20G,Future Enterprises Ltd,Active,F ,1000000,INE623B07289,Department Stores,Debentures and Bonds
952879,1025FEL20G,Future Enterprises Ltd,Active,F ,1000000,INE623B07289,Department Stores,Debentures and Bonds
952880,1025FEL20I,Future Enterprises Ltd,Active,F ,1000000,INE623B07263,Department Stores,Debentures and Bonds
952880,1025FEL20I,Future Enterprises Ltd,Active,F ,1000000,INE623B07263,Department Stores,Debentures and Bonds
952881,1025FEL21II,Future Enterprises Ltd,Active,F ,1000000,INE623B07271,Department Stores,Debentures and Bonds
952881,1025FEL21II,Future Enterprises Ltd,Active,F ,1000000,INE623B07271,Department Stores,Debentures and Bonds
952882,1010FEL20I,Future Enterprises Ltd,Active,F ,1000000,INE623B07297,Department Stores,Debentures and Bonds
952882,1010FEL20I,Future Enterprises Ltd,Active,F ,1000000,INE623B07297,Department Stores,Debentures and Bonds
952883,1010FEL21II,Future Enterprises Ltd,Active,F ,1000000,INE623B07305,Department Stores,Debentures and Bonds
952883,1010FEL21II,Future Enterprises Ltd,Active,F ,1000000,INE623B07305,Department Stores,Debentures and Bonds
952884,10ECL2025,ECL Finance Ltd,Active,F ,1000000,INE804I07E34,Electric Utilities,Debentures and Bonds
952885,980ECL2025,ECL Finance Ltd,Active,F ,1000000,INE804I07E42,Electric Utilities,Debentures and Bonds
952886,1302PFS17,Pudhuaaru Financial Services Pvt Ltd,Active,F ,333334,INE179P07050,Financial Institutions,Debentures and Bonds
952887,851MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NR0,Finance (including NBFCs),Debentures and Bonds
952888,853MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NQ2,Finance (including NBFCs),Debentures and Bonds
952889,854MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NS8,Finance (including NBFCs),Debentures and Bonds
952890,870ILFSFS18,IL&amp;FS Financial Services Ltd,Active,F ,1000,INE121H07AI1,Financial Institutions,Debentures and Bonds
952891,EFILE7K502A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CW1,Other Financial Services,Debentures and Bonds
952892,EFILI8C503A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CU5,Other Financial Services,Debentures and Bonds
952894,925MRHFL25,Mahindra Rural Housing Finance Ltd,Active,F ,1000000,INE950O08022,Housing Finance ,Debentures and Bonds
952895,851HDB18,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000,INE756I07688,Financial Institutions,Debentures and Bonds
952896,105APL19,Adani Power Ltd,Active,F ,1000000,INE814H07042,Electric Utilities,Debentures and Bonds
952897,105APL19I,Adani Power Ltd,Active,F ,1000000,INE814H07059,Electric Utilities,Debentures and Bonds
952898,105APL19II,Adani Power Ltd,Active,F ,1000000,INE814H07067,Electric Utilities,Debentures and Bonds
952899,EFILI7A501A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CZ4,Other Financial Services,Debentures and Bonds
952900,EFILI8C501A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07CX9,Other Financial Services,Debentures and Bonds
952901,918ECL25,ECL Finance Ltd,Active,F ,1000000,INE804I07E59,Electric Utilities,Debentures and Bonds
952902,788PFC17,Power Finance Corporation Ltd,Active,F ,1000000,INE134E08HY1,Finance (including NBFCs),Debentures and Bonds
952903,8PFC2018,Power Finance Corporation Ltd,Active,F ,1000000,INE134E08HZ8,Finance (including NBFCs),Debentures and Bonds
952904,825HDFC18,Housing Development Finance CorpLt,Active,F ,10000000,INE001A07OD2,Housing Finance ,Debentures and Bonds
952906,870BFL25,Bajaj Finance Ltd,Active,F ,1000000,INE296A07IA6,Finance (including NBFCs),Debentures and Bonds
952907,865BFL22,Bajaj Finance Ltd,Active,F ,1000000,INE296A07IB4,Finance (including NBFCs),Debentures and Bonds
952908,RCL23OCT15,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q35,Finance (including NBFCs),Debentures and Bonds
952909,885RCL18,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q43,Finance (including NBFCs),Debentures and Bonds
952910,885RCL18A,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q50,Finance (including NBFCs),Debentures and Bonds
952911,84635KMPL17,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916DA7JC1,Other Financial Services,Debentures and Bonds
952912,847KMPL17,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916DA7JD9,Other Financial Services,Debentures and Bonds
952913,85KMPL17A,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916DA7JE7,Other Financial Services,Debentures and Bonds
952914,890MMFSL25,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D08LO9,Finance (including NBFCs),Debentures and Bonds
952915,880RCL18,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q19,Finance (including NBFCs),Debentures and Bonds
952916,880RCL18A,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q27,Finance (including NBFCs),Debentures and Bonds
952917,8258RJIL25,Reliance Jio Infocomm Ltd,Active,F ,1000000,INE110L07047,Telecom Services,Debentures and Bonds
952918,1058AMP18,Astra Microwave Products Ltd,Active,F ,1000000,INE386C07018,Defence,Debentures and Bonds
952919,14PSCL2019,Paranjape Schemes (Construction) Ltd,Active,F ,1000000,INE694I07046,Realty,Debentures and Bonds
952920,894BFL25,Bajaj Finance Ltd,Active,F ,1000000,INE296A08755,Finance (including NBFCs),Debentures and Bonds
952921,955AFSL20,Avanse Financial Services Ltd,Active,F ,1000000,INE087P07055,Other Financial Services,Debentures and Bonds
952922,0AFL2018B,Axis Finance Ltd,Active,F ,1000000,INE891K07143,Finance (including NBFCs),Debentures and Bonds
952923,0AFL2018C,Axis Finance Ltd,Active,F ,1000000,INE891K07150,Finance (including NBFCs),Debentures and Bonds
952924,0AFL2018D,Axis Finance Ltd,Active,F ,1000000,INE891K07168,Finance (including NBFCs),Debentures and Bonds
952925,848MMFL20,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NT6,Finance (including NBFCs),Debentures and Bonds
952926,EFILF7J503A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07DB3,Other Financial Services,Debentures and Bonds
952927,EFILJ8J501A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000,INE918K07DC1,Other Financial Services,Debentures and Bonds
952929,950AHFL17,Aadhar Housing Finance Ltd,Active,F ,1000000,INE538L07114,Housing Finance ,Debentures and Bonds
952930,RCL30OCT15,Reliance Capital Ltd,Active,F ,100000,INE013A07R18,Finance (including NBFCs),Debentures and Bonds
952931,RCL30OCT15A,Reliance Capital Ltd,Active,F ,100000,INE013A07R26,Finance (including NBFCs),Debentures and Bonds
952932,0RCL19,Reliance Capital Ltd,Active,F ,1000000,INE013A07Q68,Finance (including NBFCs),Debentures and Bonds
952933,833ICICI17,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000,INE071G08676,Other Financial Services,Debentures and Bonds
952934,833ICICI17A,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000,INE071G08684,Other Financial Services,Debentures and Bonds
952935,0ICICI18,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000,INE071G08692,Other Financial Services,Debentures and Bonds
952936,1175AUFIL21,AU Financiers (India) Ltd,Active,F ,1000000,INE949L08152,Finance (including NBFCs),Debentures and Bonds
952937,895SCUF18,Shriram-City Union Finance Ltd,Active,F ,1000000,INE722A07687,Finance (including NBFCs),Debentures and Bonds
952938,882SCUF17,Shriram-City Union Finance Ltd,Active,F ,1000000,INE722A07695,Finance (including NBFCs),Debentures and Bonds
952939,848MMFL17,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NV2,Finance (including NBFCs),Debentures and Bonds
952940,95495JMFP17,JM FINANCIAL PRODUCTS Ltd,Active,F ,1000000,INE523H07312,Finance (including NBFCs),Debentures and Bonds
952941,848MMFL17A,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07NU4,Finance (including NBFCs),Debentures and Bonds
952942,850HDBFS18,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000,INE756I07696,Financial Institutions,Debentures and Bonds
952943,RHFLM11II,Reliance Home Finance Ltd,Active,F ,500000,INE217K07463,Housing Finance ,Debentures and Bonds
952944,RHFLM11I,Reliance Home Finance Ltd,Active,F ,500000,INE217K07455,Housing Finance ,Debentures and Bonds
952945,850BFL2018,Bajaj Finance Ltd,Active,F ,1000000,INE296A07IC2,Finance (including NBFCs),Debentures and Bonds
952946,ECLA7J501A,ECL Finance Ltd,Active,F ,100000,INE804I07F17,Electric Utilities,Debentures and Bonds
952947,0BFL2018A,Bajaj Finance Ltd,Active,F ,1000000,INE296A07ID0,Finance (including NBFCs),Debentures and Bonds
952948,ECLA7J501B,ECL Finance Ltd,Active,F ,100000,INE804I07F25,Electric Utilities,Debentures and Bonds
